#station_name,latitude,longitude,timestamp,record,temperature,air_humidity,pressure,solar_radiation,soil_temperature,wind_velocity,wind_direction
#,deg,deg,ts,rn,c,%,mbar,w/m2,deg_c,m/s,deg
Station1,-2.850764,-79.192941,2014-05-16 17:40:00,1002,14.32,86.7,742.0969,10.504,18.73,0.906,91.44514
Station1,-2.850764,-79.192941,2014-05-16 17:45:00,1003,14.29,86.8,742.132,9.601682,18.74,0.951,97.6676
Station1,-2.850764,-79.192941,2014-05-16 17:50:00,1004,14.27,87.9,742.163,9.037663,18.75,0.653,106.2287
Station1,-2.850764,-79.192941,2014-05-16 17:55:00,1005,14.19,88.5,742.2535,7.390409,18.76,0.703,92.8391
Station1,-2.850764,-79.192941,2014-05-16 18:00:00,1006,14.15,88.2,742.28,6.374957,18.77,0.831,98.45321
Station1,-2.850764,-79.192941,2014-05-16 18:05:00,1007,14.1,88.9,742.2908,5.212744,18.79,0.417,111.3484
Station1,-2.850764,-79.192941,2014-05-16 18:10:00,1008,13.97,89.2,742.2985,3.960346,18.8,0.57,129.2757
Station1,-2.850764,-79.192941,2014-05-16 18:15:00,1009,13.9,89.8,742.3307,2.651521,18.81,0.444,113.8237
Station1,-2.850764,-79.192941,2014-05-16 18:20:00,1010,13.83,90.1,742.3671,1.929408,18.81,0.413,126.0606
Station1,-2.850764,-79.192941,2014-05-16 18:25:00,1011,13.79,90.7,742.3922,0.9703463,18.83,0.159,86.09435
Station1,-2.850764,-79.192941,2014-05-16 18:30:00,1012,13.74,91.4,742.4149,0.3610573,18.84,0.197,80.86301
Station1,-2.850764,-79.192941,2014-05-16 18:35:00,1013,13.7,91.2,742.4376,0,18.84,0.213,131.2356
Station1,-2.850764,-79.192941,2014-05-16 18:40:00,1014,13.66,91.1,742.4534,0,18.86,0.617,87.50857
Station1,-2.850764,-79.192941,2014-05-16 18:45:00,1015,13.67,90.6,742.5101,0,18.86,0.541,101.146
Station1,-2.850764,-79.192941,2014-05-16 18:50:00,1016,13.58,91.1,742.551,0,18.86,0.334,137.5541
Station1,-2.850764,-79.192941,2014-05-16 18:55:00,1017,13.42,91.7,742.551,0,18.88,0.065,111.3083
Station1,-2.850764,-79.192941,2014-05-16 19:00:00,1018,13.18,93,742.6237,0,18.88,0.111,116.3488
Station1,-2.850764,-79.192941,2014-05-16 19:05:00,1019,13.07,93.5,742.6895,0,18.89,0.06,90.82526
Station1,-2.850764,-79.192941,2014-05-16 19:10:00,1020,12.93,94.1,742.7089,0,18.89,0.012,150.2807
Station1,-2.850764,-79.192941,2014-05-16 19:15:00,1021,12.93,94.5,742.7403,0,18.9,0.124,109.0632
Station1,-2.850764,-79.192941,2014-05-16 19:20:00,1022,12.97,94.5,742.8358,0,18.9,0.012,231.5556
Station1,-2.850764,-79.192941,2014-05-16 19:25:00,1023,12.89,94.9,742.903,0,18.9,0,0
Station1,-2.850764,-79.192941,2014-05-16 19:30:00,1024,12.82,95.5,743.0287,0,18.91,0,0
Station1,-2.850764,-79.192941,2014-05-16 19:35:00,1025,12.82,95.6,743.1232,0,18.92,0.1,104.7355
Station1,-2.850764,-79.192941,2014-05-16 19:40:00,1026,12.87,95.6,743.1631,0,18.93,0.024,136.1647
Station1,-2.850764,-79.192941,2014-05-16 19:45:00,1027,12.98,95.9,743.2142,0,18.93,0.578,101.0429
Station1,-2.850764,-79.192941,2014-05-16 19:50:00,1028,13.12,96,743.2584,0,18.94,0.085,109.2337
Station1,-2.850764,-79.192941,2014-05-16 19:55:00,1029,13.16,95.1,743.2582,0,18.95,0.698,99.68797
Station1,-2.850764,-79.192941,2014-05-16 20:00:00,1030,13.09,95,743.3661,0,18.95,0.509,106.5684
Station1,-2.850764,-79.192941,2014-05-16 20:05:00,1031,12.92,95.3,743.4105,0,18.95,0.468,124.4236
Station1,-2.850764,-79.192941,2014-05-16 20:10:00,1032,12.79,95.4,743.4418,0,18.96,0.62,121.5343
Station1,-2.850764,-79.192941,2014-05-16 20:15:00,1033,12.69,95.6,743.5254,0,18.96,0.534,132.4075
Station1,-2.850764,-79.192941,2014-05-16 20:20:00,1034,12.59,96,743.5785,0,18.97,0.409,132.9416
Station1,-2.850764,-79.192941,2014-05-16 20:25:00,1035,12.56,96,743.6674,0,18.97,0.38,146.1322
Station1,-2.850764,-79.192941,2014-05-16 20:30:00,1036,12.55,96.1,743.7244,0,18.97,0,0
Station1,-2.850764,-79.192941,2014-05-16 20:35:00,1037,12.5,96.5,743.8175,0,18.97,0.024,228.1509
Station1,-2.850764,-79.192941,2014-05-16 20:40:00,1038,12.53,96.4,743.8652,0,18.97,0.205,79.26773
Station1,-2.850764,-79.192941,2014-05-16 20:45:00,1039,12.6,95.7,743.9377,0,18.97,0.364,119.4442
Station1,-2.850764,-79.192941,2014-05-16 20:50:00,1040,12.61,95,743.9877,0,18.97,0,0
Station1,-2.850764,-79.192941,2014-05-16 20:55:00,1041,12.51,94.6,744.0603,0,18.97,0.216,113.1689
Station1,-2.850764,-79.192941,2014-05-16 21:00:00,1042,12.43,93.4,744.1102,0,18.97,0.546,134.0779
Station1,-2.850764,-79.192941,2014-05-16 21:05:00,1043,12.37,93.1,744.0648,0,18.97,0.642,95.13673
Station1,-2.850764,-79.192941,2014-05-16 21:10:00,1044,12.19,93.5,743.9832,0,18.97,0.546,85.04144
Station1,-2.850764,-79.192941,2014-05-16 21:15:00,1045,11.93,95.4,743.9401,0,18.97,0.534,130.5021
Station1,-2.850764,-79.192941,2014-05-16 21:20:00,1046,11.82,96.4,743.9718,0,18.97,0.361,121.6946
Station1,-2.850764,-79.192941,2014-05-16 21:25:00,1047,11.74,96.9,743.965,0,18.97,0.012,79.76589
Station1,-2.850764,-79.192941,2014-05-16 21:30:00,1048,11.59,97.4,743.9718,0,18.96,0.253,119.9977
Station1,-2.850764,-79.192941,2014-05-16 21:35:00,1049,11.52,98,743.9883,0,18.96,0.671,89.91058
Station1,-2.850764,-79.192941,2014-05-16 21:40:00,1050,11.53,97.7,744.0242,0,18.96,0.433,98.06415
Station1,-2.850764,-79.192941,2014-05-16 21:45:00,1051,11.43,97,743.9883,0,18.96,0.265,153.5383
Station1,-2.850764,-79.192941,2014-05-16 21:50:00,1052,11.35,96.5,744.0029,0,18.95,0,0
Station1,-2.850764,-79.192941,2014-05-16 21:55:00,1053,11.34,97,744.0838,0,18.95,0,0
Station1,-2.850764,-79.192941,2014-05-16 22:00:00,1054,11.25,96.9,744.1221,0,18.94,0.024,193.8867
Station1,-2.850764,-79.192941,2014-05-16 22:05:00,1055,11.27,96.9,744.1647,0,18.94,0.3,176.3546
Station1,-2.850764,-79.192941,2014-05-16 22:10:00,1056,11.27,96.9,744.2383,0,18.94,0,0
Station1,-2.850764,-79.192941,2014-05-16 22:15:00,1057,11.11,97.1,744.249,0,18.93,0,0
Station1,-2.850764,-79.192941,2014-05-16 22:20:00,1058,11.11,97.8,744.2668,0,18.93,0,0
Station1,-2.850764,-79.192941,2014-05-16 22:25:00,1059,11.2,97.6,744.2575,0,18.92,0,0
Station1,-2.850764,-79.192941,2014-05-16 22:30:00,1060,11.14,97.7,744.2528,0,18.92,0.221,170.9191
Station1,-2.850764,-79.192941,2014-05-16 22:35:00,1061,11.07,97.7,744.3304,0,18.91,0.113,182.5037
Station1,-2.850764,-79.192941,2014-05-16 22:40:00,1062,11.06,97.7,744.3939,0,18.91,0.063,214.7634
Station1,-2.850764,-79.192941,2014-05-16 22:45:00,1063,11.01,97.6,744.3922,0,18.91,0,0
Station1,-2.850764,-79.192941,2014-05-16 22:50:00,1064,10.98,98.1,744.41,0,18.91,0,0
Station1,-2.850764,-79.192941,2014-05-16 22:55:00,1065,10.99,98,744.4061,0,18.9,0.279,120.9044
Station1,-2.850764,-79.192941,2014-05-16 23:00:00,1066,10.96,98,744.4007,0,18.89,0.136,95.22318
Station1,-2.850764,-79.192941,2014-05-16 23:05:00,1067,10.83,97.6,744.4264,0,18.89,0.702,90.48813
Station1,-2.850764,-79.192941,2014-05-16 23:10:00,1068,10.9,97,744.37,0,18.88,0.781,101.1588
Station1,-2.850764,-79.192941,2014-05-16 23:15:00,1069,10.96,98.1,744.3021,0,18.88,0.52,102.422
Station1,-2.850764,-79.192941,2014-05-16 23:20:00,1070,11.01,99.2,744.2658,0,18.88,0.722,104.3564
Station1,-2.850764,-79.192941,2014-05-16 23:25:00,1071,11.07,99.8,744.2659,0,18.88,0.643,101.7101
Station1,-2.850764,-79.192941,2014-05-16 23:30:00,1072,11.06,100,744.275,0,18.87,0.393,108.1297
Station1,-2.850764,-79.192941,2014-05-16 23:35:00,1073,11.1,100,744.2614,0,18.86,0.588,96.39397
Station1,-2.850764,-79.192941,2014-05-16 23:40:00,1074,11.06,100,744.2296,0,18.85,0.624,113.355
Station1,-2.850764,-79.192941,2014-05-16 23:45:00,1075,10.96,100,744.2409,0,18.85,0.783,116.7032
Station1,-2.850764,-79.192941,2014-05-16 23:50:00,1076,10.91,100,744.2685,0,18.84,0.735,98.62094
Station1,-2.850764,-79.192941,2014-05-16 23:55:00,1077,10.84,100,744.247,0,18.84,0.637,93.24104
Station1,-2.850764,-79.192941,2014-05-17 00:00:00,1078,10.83,100,744.274,0,18.83,0.207,92.86862
Station1,-2.850764,-79.192941,2014-05-17 00:05:00,1079,10.83,100,744.2621,0,18.82,0,0
Station1,-2.850764,-79.192941,2014-05-17 00:10:00,1080,10.84,100,744.2538,0,18.82,0.012,172.5205
Station1,-2.850764,-79.192941,2014-05-17 00:15:00,1081,10.81,100,744.2714,0,18.81,0.051,118.4398
Station1,-2.850764,-79.192941,2014-05-17 00:20:00,1082,10.82,100,744.2654,0,18.8,0.157,93.83261
Station1,-2.850764,-79.192941,2014-05-17 00:25:00,1083,10.84,100,744.2623,0,18.79,0.133,126.9892
Station1,-2.850764,-79.192941,2014-05-17 00:30:00,1084,10.85,100,744.2798,0,18.79,0.104,342.0498
Station1,-2.850764,-79.192941,2014-05-17 00:35:00,1085,10.89,100,744.2813,0,18.78,0.012,146.8411
Station1,-2.850764,-79.192941,2014-05-17 00:40:00,1086,10.87,100,744.2599,0,18.77,0.143,98.29503
Station1,-2.850764,-79.192941,2014-05-17 00:45:00,1087,10.86,100,744.246,0,18.76,0.314,107.3841
Station1,-2.850764,-79.192941,2014-05-17 00:50:00,1088,10.88,100,744.1506,0,18.75,0.08,143.2159
Station1,-2.850764,-79.192941,2014-05-17 00:55:00,1089,10.9,100,744.1075,0,18.75,0.144,84.21728
Station1,-2.850764,-79.192941,2014-05-17 01:00:00,1090,10.91,99.9,744.0507,0,18.74,0.37,98.64116
Station1,-2.850764,-79.192941,2014-05-17 01:05:00,1091,10.87,99.3,743.988,0,18.73,0.629,112.9791
Station1,-2.850764,-79.192941,2014-05-17 01:10:00,1092,10.9,98.9,743.9821,0,18.72,0.412,107.4644
Station1,-2.850764,-79.192941,2014-05-17 01:15:00,1093,10.79,98.2,743.9148,0,18.71,0.624,111.6214
Station1,-2.850764,-79.192941,2014-05-17 01:20:00,1094,10.7,98.2,743.8171,0,18.7,0.69,133.0624
Station1,-2.850764,-79.192941,2014-05-17 01:25:00,1095,10.61,98.5,743.7185,0,18.7,0.553,142.0694
Station1,-2.850764,-79.192941,2014-05-17 01:30:00,1096,10.63,98.8,743.6807,0,18.69,0.61,116.229
Station1,-2.850764,-79.192941,2014-05-17 01:35:00,1097,10.71,98.7,743.5727,0,18.68,0.465,117.9759
Station1,-2.850764,-79.192941,2014-05-17 01:40:00,1098,10.73,97,743.4479,0,18.67,0.972,88.38291
Station1,-2.850764,-79.192941,2014-05-17 01:45:00,1099,10.74,96.5,743.4171,0,18.66,0.93,65.08646
Station1,-2.850764,-79.192941,2014-05-17 01:50:00,1100,10.71,96.5,743.4362,0,18.65,1.018,92.37931
Station1,-2.850764,-79.192941,2014-05-17 01:55:00,1101,10.68,95.5,743.3889,0,18.64,0.789,89.97105
Station1,-2.850764,-79.192941,2014-05-17 02:00:00,1102,10.63,93.9,743.3252,0,18.64,0.97,88.67185
Station1,-2.850764,-79.192941,2014-05-17 02:05:00,1103,10.52,93.7,743.3323,0,18.63,0.879,80.37524
Station1,-2.850764,-79.192941,2014-05-17 02:10:00,1104,10.41,94.5,743.2744,0,18.61,0.079,117.5713
Station1,-2.850764,-79.192941,2014-05-17 02:15:00,1105,10.26,94.5,743.1978,0,18.61,0,0
Station1,-2.850764,-79.192941,2014-05-17 02:20:00,1106,10.07,95.6,743.168,0,18.6,0,0
Station1,-2.850764,-79.192941,2014-05-17 02:25:00,1107,9.77,95.9,743.1361,0,18.59,0.068,88.58089
Station1,-2.850764,-79.192941,2014-05-17 02:30:00,1108,9.54,96.6,743.1576,0,18.58,0.105,98.86423
Station1,-2.850764,-79.192941,2014-05-17 02:35:00,1109,9.49,97.7,743.1899,0,18.57,0.203,150.1051
Station1,-2.850764,-79.192941,2014-05-17 02:40:00,1110,9.59,98,743.1879,0,18.56,0.251,126.7315
Station1,-2.850764,-79.192941,2014-05-17 02:45:00,1111,9.72,94.9,743.1812,0,18.56,0.369,148.4702
Station1,-2.850764,-79.192941,2014-05-17 02:50:00,1112,9.8,94.3,743.1744,0,18.55,0,0
Station1,-2.850764,-79.192941,2014-05-17 02:55:00,1113,9.72,95.3,743.1813,0,18.54,0,0
Station1,-2.850764,-79.192941,2014-05-17 03:00:00,1114,9.6,95.5,743.1881,0,18.53,0.115,109.6583
Station1,-2.850764,-79.192941,2014-05-17 03:05:00,1115,9.51,96.2,743.1926,0,18.52,0.396,98.19915
Station1,-2.850764,-79.192941,2014-05-17 03:10:00,1116,9.59,97.6,743.1949,0,18.51,0.4,100.865
Station1,-2.850764,-79.192941,2014-05-17 03:15:00,1117,9.78,97.8,743.1268,0,18.5,0.303,110.0137
Station1,-2.850764,-79.192941,2014-05-17 03:20:00,1118,9.89,97.7,743.0497,0,18.49,0.029,120.1062
Station1,-2.850764,-79.192941,2014-05-17 03:25:00,1119,10.01,98.6,743.0383,0,18.48,0.088,123.4435
Station1,-2.850764,-79.192941,2014-05-17 03:30:00,1120,10.08,99.2,743.0134,0,18.47,0.276,127.9042
Station1,-2.850764,-79.192941,2014-05-17 03:35:00,1121,10.07,99.5,742.9226,0,18.47,0.534,131.6345
Station1,-2.850764,-79.192941,2014-05-17 03:40:00,1122,10,99.5,742.8998,0,18.46,0.545,145.1953
Station1,-2.850764,-79.192941,2014-05-17 03:45:00,1123,9.98,99.1,742.9158,0,18.44,0.229,136.1798
Station1,-2.850764,-79.192941,2014-05-17 03:50:00,1124,9.97,98.8,742.918,0,18.44,0.048,133.8731
Station1,-2.850764,-79.192941,2014-05-17 03:55:00,1125,9.95,98.6,742.9135,0,18.43,0.112,124.4348
Station1,-2.850764,-79.192941,2014-05-17 04:00:00,1126,9.93,98.8,742.9089,0,18.42,0.446,140.7524
Station1,-2.850764,-79.192941,2014-05-17 04:05:00,1127,9.94,99,742.918,0,18.41,0.053,136.6448
Station1,-2.850764,-79.192941,2014-05-17 04:10:00,1128,9.91,99.1,742.9112,0,18.4,0,0
Station1,-2.850764,-79.192941,2014-05-17 04:15:00,1129,9.88,99.1,742.9022,0,18.39,0,0
Station1,-2.850764,-79.192941,2014-05-17 04:20:00,1130,9.87,99.3,742.9067,0,18.39,0,0
Station1,-2.850764,-79.192941,2014-05-17 04:25:00,1131,9.91,99.6,742.9044,0,18.38,0,0
Station1,-2.850764,-79.192941,2014-05-17 04:30:00,1132,9.95,99.8,742.9226,0,18.37,0,0
Station1,-2.850764,-79.192941,2014-05-17 04:35:00,1133,9.99,99.8,742.9566,0,18.36,0,0
Station1,-2.850764,-79.192941,2014-05-17 04:40:00,1134,9.93,99.2,742.9498,0,18.35,0.135,85.27943
Station1,-2.850764,-79.192941,2014-05-17 04:45:00,1135,9.85,97.2,742.9816,0,18.34,0.514,89.94178
Station1,-2.850764,-79.192941,2014-05-17 04:50:00,1136,9.86,96.6,743.0565,0,18.33,0.272,67.94607
Station1,-2.850764,-79.192941,2014-05-17 04:55:00,1137,9.88,96.8,743.1631,0,18.33,0.209,63.51612
Station1,-2.850764,-79.192941,2014-05-17 05:00:00,1138,9.85,96.2,743.1813,0,18.32,0.488,66.69302
Station1,-2.850764,-79.192941,2014-05-17 05:05:00,1139,9.87,96.8,743.1971,0,18.3,0.024,92.53638
Station1,-2.850764,-79.192941,2014-05-17 05:10:00,1140,9.92,97.3,743.2629,0,18.29,0,0
Station1,-2.850764,-79.192941,2014-05-17 05:15:00,1141,9.98,97.5,743.2653,0,18.29,0,0
Station1,-2.850764,-79.192941,2014-05-17 05:20:00,1142,9.96,96.5,743.3015,0,18.28,0.221,96.08891
Station1,-2.850764,-79.192941,2014-05-17 05:25:00,1143,10.02,97.2,743.3151,0,18.27,0.263,100.1165
Station1,-2.850764,-79.192941,2014-05-17 05:30:00,1144,10.06,97.5,743.356,0,18.26,0,0
Station1,-2.850764,-79.192941,2014-05-17 05:35:00,1145,10.13,97.6,743.4354,0,18.25,0.113,25.90286
Station1,-2.850764,-79.192941,2014-05-17 05:40:00,1146,10.2,97.6,743.4785,0,18.25,0.012,9.998635
Station1,-2.850764,-79.192941,2014-05-17 05:45:00,1147,10.24,97.4,743.5466,0,18.24,0,0
Station1,-2.850764,-79.192941,2014-05-17 05:50:00,1148,10.3,97.5,743.6237,0,18.23,0,0
Station1,-2.850764,-79.192941,2014-05-17 05:55:00,1149,10.35,97.3,743.7236,0,18.22,0.283,61.78273
Station1,-2.850764,-79.192941,2014-05-17 06:00:00,1150,10.42,97.1,743.7508,0.06774314,18.21,0.288,95.09389
Station1,-2.850764,-79.192941,2014-05-17 06:05:00,1151,10.46,97.1,743.8211,0.6548537,18.2,0,0
Station1,-2.850764,-79.192941,2014-05-17 06:10:00,1152,10.49,97.2,743.8234,2.167798,18.19,0,0
Station1,-2.850764,-79.192941,2014-05-17 06:15:00,1153,10.42,96.9,743.8552,2.393615,18.18,0,0
Station1,-2.850764,-79.192941,2014-05-17 06:20:00,1154,10.33,97.2,743.8688,4.087191,18.18,0,0
Station1,-2.850764,-79.192941,2014-05-17 06:25:00,1155,10.13,97.5,743.871,8.151484,18.16,0,0
Station1,-2.850764,-79.192941,2014-05-17 06:30:00,1156,9.94,98,743.93,11.84316,18.16,0,0
Station1,-2.850764,-79.192941,2014-05-17 06:35:00,1157,9.8,98.2,743.9799,15.80634,18.15,0.127,147.4644
Station1,-2.850764,-79.192941,2014-05-17 06:40:00,1158,9.75,98.5,744.0095,18.94539,18.14,0.148,146.7357
Station1,-2.850764,-79.192941,2014-05-17 06:45:00,1159,9.69,98.6,744.0186,24.10535,18.12,0.012,121.6011
Station1,-2.850764,-79.192941,2014-05-17 06:50:00,1160,9.67,98.6,744.0798,32.55093,18.11,0,0
Station1,-2.850764,-79.192941,2014-05-17 06:55:00,1161,9.7,98.6,744.1388,42.83686,18.11,0,0
Station1,-2.850764,-79.192941,2014-05-17 07:00:00,1162,9.87,98.6,744.1456,53.39395,18.1,0,0
Station1,-2.850764,-79.192941,2014-05-17 07:05:00,1163,10.03,98.5,744.1932,71.10916,18.09,0,0
Station1,-2.850764,-79.192941,2014-05-17 07:10:00,1164,10.41,97.8,744.275,168.9542,18.08,0.132,351.0795
Station1,-2.850764,-79.192941,2014-05-17 07:15:00,1165,11.14,93.6,744.2977,174.1909,18.07,0.626,323.9807
Station1,-2.850764,-79.192941,2014-05-17 07:20:00,1166,11.71,90.6,744.3793,177.5331,18.06,0.903,334.8558
Station1,-2.850764,-79.192941,2014-05-17 07:25:00,1167,11.88,88.4,744.3869,194.5595,18.06,0.586,346.3251
Station1,-2.850764,-79.192941,2014-05-17 07:30:00,1168,12.48,87.1,744.4125,197.7215,18.06,0.425,271.257
Station1,-2.850764,-79.192941,2014-05-17 07:35:00,1169,13.27,83.6,744.3864,229.0385,18.05,0.445,193.2191
Station1,-2.850764,-79.192941,2014-05-17 07:40:00,1170,14,82.3,744.4286,251.1631,18.04,0.55,318.4113
Station1,-2.850764,-79.192941,2014-05-17 07:45:00,1171,14.17,78.96,744.5031,283.8199,18.03,0.533,342.9675
Station1,-2.850764,-79.192941,2014-05-17 07:50:00,1172,13.6,80.6,744.572,261.5988,18.03,0.749,352.8852
Station1,-2.850764,-79.192941,2014-05-17 07:55:00,1173,12.96,83.8,744.6243,242.9136,18.02,0.77,332.5045
Station1,-2.850764,-79.192941,2014-05-17 08:00:00,1174,12.77,84.4,744.6602,281.1293,18.01,1.012,317.3609
Station1,-2.850764,-79.192941,2014-05-17 08:05:00,1175,13.3,83.3,744.7223,406.4678,18,1.247,307.3818
Station1,-2.850764,-79.192941,2014-05-17 08:10:00,1176,13.55,80.9,744.7635,379.0521,17.99,1.436,303.3608
Station1,-2.850764,-79.192941,2014-05-17 08:15:00,1177,13.06,82.9,744.8428,190.3817,17.99,1.011,337.0106
Station1,-2.850764,-79.192941,2014-05-17 08:20:00,1178,13.2,81.7,744.8979,201.4702,17.97,0.466,302.5854
Station1,-2.850764,-79.192941,2014-05-17 08:25:00,1179,13.13,82,744.98,224.8625,17.97,0.9,320.0648
Station1,-2.850764,-79.192941,2014-05-17 08:30:00,1180,12.95,83.6,744.98,246.7193,17.95,0.885,340.0472
Station1,-2.850764,-79.192941,2014-05-17 08:35:00,1181,13.04,83.9,744.973,276.0128,17.95,1.063,290.8583
Station1,-2.850764,-79.192941,2014-05-17 08:40:00,1182,13.12,86.1,745.0438,277.3684,17.94,0.994,312.8696
Station1,-2.850764,-79.192941,2014-05-17 08:45:00,1183,13.23,85.6,745.0905,374.5988,17.93,1.002,325.7959
Station1,-2.850764,-79.192941,2014-05-17 08:50:00,1184,13.48,82.8,745.1316,387.7954,17.92,1.191,308.5683
Station1,-2.850764,-79.192941,2014-05-17 08:55:00,1185,13.71,80.3,745.1238,364.1779,17.91,1.071,268.6819
Station1,-2.850764,-79.192941,2014-05-17 09:00:00,1186,13.88,80.8,745.1876,310.4341,17.9,0.738,237.8769
Station1,-2.850764,-79.192941,2014-05-17 09:05:00,1187,14.21,79.59,745.1895,348.2718,17.89,0.743,298.8895
Station1,-2.850764,-79.192941,2014-05-17 09:10:00,1188,14.23,79.3,745.2092,307.2921,17.88,0.871,304.2303
Station1,-2.850764,-79.192941,2014-05-17 09:15:00,1189,13.93,80.7,745.2187,259.9076,17.87,0.994,274.3832
Station1,-2.850764,-79.192941,2014-05-17 09:20:00,1190,13.97,80.8,745.2328,294.5787,17.87,0.525,226.5534
Station1,-2.850764,-79.192941,2014-05-17 09:25:00,1191,14.34,77.32,745.2203,359.273,17.86,0.566,28.91192
Station1,-2.850764,-79.192941,2014-05-17 09:30:00,1192,14.17,77.23,745.217,378.671,17.85,0.866,333.3836
Station1,-2.850764,-79.192941,2014-05-17 09:35:00,1193,14.29,77.42,745.2063,357.6647,17.84,0.605,239.9807
Station1,-2.850764,-79.192941,2014-05-17 09:40:00,1194,14.44,78.19,745.2169,291.0858,17.84,0.651,153.5745
Station1,-2.850764,-79.192941,2014-05-17 09:45:00,1195,14.49,79.34,745.212,289.0195,17.83,0.831,309.1457
Station1,-2.850764,-79.192941,2014-05-17 09:50:00,1196,14.67,77.29,745.2095,311.6906,17.82,0.674,203.9504
Station1,-2.850764,-79.192941,2014-05-17 09:55:00,1197,14.87,77.46,745.2049,426.9546,17.82,0.762,252.2783
Station1,-2.850764,-79.192941,2014-05-17 10:00:00,1198,15.03,77.25,745.1301,447.9908,17.81,0.919,204.1084
Station1,-2.850764,-79.192941,2014-05-17 10:05:00,1199,15.1,76.92,745.0637,429.868,17.8,1.247,259.7754
Station1,-2.850764,-79.192941,2014-05-17 10:10:00,1200,14.69,78.81,745.0493,427.1881,17.79,1.191,293.931
Station1,-2.850764,-79.192941,2014-05-17 10:15:00,1201,14.85,79.32,745.025,507.8439,17.79,0.919,282.5258
Station1,-2.850764,-79.192941,2014-05-17 10:20:00,1202,15.4,78.06,745.0208,515.2151,17.78,1.143,287.9898
Station1,-2.850764,-79.192941,2014-05-17 10:25:00,1203,15.53,76.04,744.986,510.2357,17.77,0.98,175.3813
Station1,-2.850764,-79.192941,2014-05-17 10:30:00,1204,15.67,75.85,744.9457,560.7211,17.76,1.036,253.2265
Station1,-2.850764,-79.192941,2014-05-17 10:35:00,1205,15.9,75.68,744.9182,676.1061,17.76,0.746,349.5912
Station1,-2.850764,-79.192941,2014-05-17 10:40:00,1206,16.15,75.71,744.9041,838.6315,17.76,1.353,304.3614
Station1,-2.850764,-79.192941,2014-05-17 10:45:00,1207,16.14,71.96,744.8932,703.9308,17.76,0.85,96.72005
Station1,-2.850764,-79.192941,2014-05-17 10:50:00,1208,16.26,73.43,744.7625,510.117,17.75,0.81,0.5270095
Station1,-2.850764,-79.192941,2014-05-17 10:55:00,1209,16.07,72.06,744.7629,409.3519,17.75,0.948,324.9201
Station1,-2.850764,-79.192941,2014-05-17 11:00:00,1210,16.15,72.79,744.7461,473.8343,17.74,1.047,167.8914
Station1,-2.850764,-79.192941,2014-05-17 11:05:00,1211,16.48,71.58,744.7104,430.6379,17.74,0.618,80.85626
Station1,-2.850764,-79.192941,2014-05-17 11:10:00,1212,16.72,70.87,744.6245,403.6547,17.73,0.826,335.972
Station1,-2.850764,-79.192941,2014-05-17 11:15:00,1213,16.52,71.48,744.6014,436.0541,17.73,1.031,283.2069
Station1,-2.850764,-79.192941,2014-05-17 11:20:00,1214,16.62,71.56,744.5801,474.3046,17.73,1.044,327.8036
Station1,-2.850764,-79.192941,2014-05-17 11:25:00,1215,16.86,70.13,744.4815,449.5165,17.72,0.759,316.0146
Station1,-2.850764,-79.192941,2014-05-17 11:30:00,1216,16.89,70.06,744.4464,437.7897,17.72,1.18,321.3014
Station1,-2.850764,-79.192941,2014-05-17 11:35:00,1217,16.95,69.06,744.4583,407.981,17.72,1.135,329.8415
Station1,-2.850764,-79.192941,2014-05-17 11:40:00,1218,17.17,69.63,744.4101,332.4082,17.72,0.558,303.8217
Station1,-2.850764,-79.192941,2014-05-17 11:45:00,1219,17.51,67.96,744.319,322.9384,17.72,0.871,338.0242
Station1,-2.850764,-79.192941,2014-05-17 11:50:00,1220,17.47,66.48,744.2402,366.8177,17.72,0.703,252.0302
Station1,-2.850764,-79.192941,2014-05-17 11:55:00,1221,17.85,66.02,744.1719,367.3294,17.71,0.877,281.5493
Station1,-2.850764,-79.192941,2014-05-17 12:00:00,1222,18.21,65.06,744.0584,401.7142,17.71,0.786,222.9635
Station1,-2.850764,-79.192941,2014-05-17 12:05:00,1223,18.06,62.36,743.9694,808.5605,17.71,1.079,261.9075
Station1,-2.850764,-79.192941,2014-05-17 12:10:00,1224,18.82,63.31,743.8613,1859.806,17.71,0.871,23.93305
Station1,-2.850764,-79.192941,2014-05-17 12:15:00,1225,19.43,61.95,743.7452,569.0184,17.71,1.185,260.4562
Station1,-2.850764,-79.192941,2014-05-17 12:20:00,1226,18.95,58.8,743.6299,468.7621,17.72,0.794,139.6513
Station1,-2.850764,-79.192941,2014-05-17 12:25:00,1227,18.57,62.56,743.4958,525.7597,17.72,1.148,55.76009
Station1,-2.850764,-79.192941,2014-05-17 12:30:00,1228,18.7,61.2,743.3734,497.8301,17.72,1.145,63.10718
Station1,-2.850764,-79.192941,2014-05-17 12:35:00,1229,18.9,58.64,743.284,482.3212,17.72,0.866,43.59623
Station1,-2.850764,-79.192941,2014-05-17 12:40:00,1230,19.02,59.05,743.1928,519.696,17.72,0.922,21.9811
Station1,-2.850764,-79.192941,2014-05-17 12:45:00,1231,19.11,61.47,743.0114,555.245,17.73,0.869,62.60393
Station1,-2.850764,-79.192941,2014-05-17 12:50:00,1232,19.29,59.56,742.8505,462.5409,17.73,1.516,307.6082
Station1,-2.850764,-79.192941,2014-05-17 12:55:00,1233,19.03,61.22,742.8005,378.1322,17.74,1.396,324.0315
